citation_id	citation_target_id	citation_target_type	citation_type	citation_type_iri	citation_type_vocabulary	bibliographic_citation	page_number	reference_id	reference_type	reference_type_iri	reference_type_vocabulary	reference_year	is_peer_reviewed	citation_remarks
516caec3-0cc7-45ef-ade6-4b07718d3d18	faef50387c7952a2300f52cf24e4be767b9ce860	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
475b9da9-c69d-4758-8c02-b4774c19f284	d2c6b4c4d0412e2ca3386f4ae9d62caba25e82c1	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
75fedd96-6109-48ff-8982-1cc1bf330f37	770666e34ccafbc1053cebcdecdd09856ae132f2	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
64e2d06a-b3ec-4663-87d5-ce78b7e02ceb	770666e34ccafbc1053cebcdecdd09856ae132f2	Protocol	OTHER			Vidal Martínez, V. A. et al. 2010. Conocimiento de la Diversidad y distribución actual del maíz nativo y sus parientes silvestres de México. Proyecto FZ016. Informe de actividades de la segunda etapa 2008-2010. Región Pacífico Centro. Estados: Jalisco, Colima y Nayarit		4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER			2010	f	
1af0fb20-de74-4eb5-8037-92f5c1ae81c6	60223df992ca65b48da266fcc17c2fe0819c4298	Protocol	OTHER			Aguilar Castillo, G. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región sureste, estados Campeche, Quintana Roo y Yucatán		f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER			2010	f	
0d3d22be-74a1-44be-9731-7bd6b66a4988	60223df992ca65b48da266fcc17c2fe0819c4298	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
f1ed94f5-9dfa-4968-98fb-470ac95ee6c8	ebe38165fba326ffdab7e773d243ceee21c6a9f6	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
4f2266fc-ecdb-463f-9770-74343402cb3e	f8e44203c3d8ae12ae2419c3ea76ba163bc79170	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta. 		0282332639cc2d3e4691704a85d2bc967080ffa4	OTHER				f	
05c76c5e-4b7c-484c-8108-2f31c2696b86	f8e44203c3d8ae12ae2419c3ea76ba163bc79170	Protocol	OTHER			Carrera-Valtierra, J. A. et al. 2010. ESTUDIO DE LA DIVERSIDAD GENÉTICA Y SU DISTRIBUCIÓN DE LOS MAÍCES CRIOLLOS Y SUS PARIENTES SILVESTRES EN MICHOACÁN. Informe final proyecto clave FZ001		5a597b00aa1fbbf2f73ca7d144626b3adbda406f	OTHER			2010	f	
96dd774a-c4c8-419f-8408-b1d92a7fb6e1	e1d45bb5608c1df7e1c7a0f3bd1f75bf8be54979	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
bef8f57c-49ac-437e-90df-9d7aae931327	e1d45bb5608c1df7e1c7a0f3bd1f75bf8be54979	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Aguascalientes		5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER			2010	f	
f4cd9b61-148a-42b5-828a-88eeaaf72460	75c4e2bea150041c495e0da18012aa275a44b94b	Protocol	OTHER			García Holguín M. R. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN CHIHUAHUA. Informe final de actividades 2009-2010. Preparado para la Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO) y para el Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias		84e07fa62f5d45e22c26119928f71102b453fec1	OTHER			2010	f	
92bf34ab-9e7a-4e96-b8f4-64bc40151fc8	75c4e2bea150041c495e0da18012aa275a44b94b	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
1907a6c7-0b50-4ccb-a587-0340a2cfdc81	3e8ef38f2dec093cecf779ff72738a4346a3e4e2	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
702399ab-f313-47cf-aeea-de350e6dc889	3e8ef38f2dec093cecf779ff72738a4346a3e4e2	Protocol	OTHER			Hernandez Casillas, J. M. 2010. “CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final proyecto FZ016 Estado de Mexico y DF		a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER			2010	f	
6ca15f33-65e4-4850-b888-92ec49422198	48ac695da05fba44eccb66632e88f81f348d679a	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Durango		ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER			2010	f	
a9e7f31f-0972-4e35-bb10-d491f8f7c1c4	49e3d3238ba455be343d87f25e231a07febfbc59	Protocol	OTHER			Sierra Macías, M., et al. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final Proyecto FZ016 Golfo Centro		b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER			2010	f	
c03ffecb-fc8c-4675-84cd-531439d12c32	49e3d3238ba455be343d87f25e231a07febfbc59	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
a0c14167-dd12-4c90-8976-0bfb93c319fd	184356c6ca5c1724ae113d83c39d401b2c0f1d8c	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
447034f9-dd1d-4ffb-bfc6-58ca402116b8	37e5b4c44961eb08d09a1fcf25ad6d688f50f7b8	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
fee78cb1-3036-427e-9c9c-0e95b0d2813f	37e5b4c44961eb08d09a1fcf25ad6d688f50f7b8	Protocol	OTHER			Preciado Ortiz, R. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe Final Proyecto FZ016 Guanajuato, Querétaro y Michoacán		ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER			2010	f	
47692a27-35b8-469e-bde7-574f223eaefd	65d1c9b528339176aa49366d7fad8939e7ac6982	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
272ab80f-6299-480f-a891-d601fd26d109	1e8920e6d32d09b08b73b14f505c11b9e57b701d	Protocol	OTHER			Vidal Martínez, V. A. et al. 2010. Conocimiento de la Diversidad y distribución actual del maíz nativo y sus parientes silvestres de México. Proyecto FZ016. Informe de actividades de la segunda etapa 2008-2010. Región Pacífico Centro. Estados: Jalisco, Colima y Nayarit		4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER			2010	f	
1499e38e-800c-4029-842b-ed351c23ecb1	1e8920e6d32d09b08b73b14f505c11b9e57b701d	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta. 		a47f7e600b16fcb32d011eaba2cfabf76f9869f2	OTHER				f	
fdc248c4-2c4d-4f16-a131-add38bb37ad9	c77cf1371237609de9e575d0db59cac4be73bda9	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región Pacífico Sur		f62a5181290a24080a61f3e57671c5061bd9480b	OTHER			2010	f	
094ac908-4e48-472a-b830-997a19d7857f	c77cf1371237609de9e575d0db59cac4be73bda9	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
36af820b-fc40-4096-99ea-c1234c4c1487	bfb288261b0ee66d328fe5a2c41e93174de9cf5b	Protocol	OTHER			Aguilar Castillo, G. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región sureste, estados Campeche, Quintana Roo y Yucatán		f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER			2010	f	
f7709c10-456b-48fa-96f8-b619d1e72a0d	bfb288261b0ee66d328fe5a2c41e93174de9cf5b	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
dec37a46-7461-423d-ac90-d3aec067c4a9	d3b596f0ca8d4e0b46f73201a6cde7be44ba66f6	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
038611d8-9b3c-4e6d-be4d-6310079668c8	d3b596f0ca8d4e0b46f73201a6cde7be44ba66f6	Protocol	OTHER			Avila Perches, M. A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para el Estado de San Luis Potosí		2b95caa4dfb5f63436f29e0748ef7790095b1f32	OTHER			2010	f	
38e30585-8d8e-4711-bb29-328ace510dca	efe4f28143124ee239e9e533d77b59e6a6866236	Protocol	OTHER			Ramírez A. M. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Tlaxcala. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Tlaxcala		186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER			2010	f	
2ac30583-b4c4-4026-8a8b-0aebffc428d8	efe4f28143124ee239e9e533d77b59e6a6866236	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
bf10538e-850a-4e04-856d-e02256af5aea	5504bcf395c67747e6414382eb93ec93abbdc4a8	Protocol	OTHER			Ortega Corona, A. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Zacatecas. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Zacatecas		ca36fa4b6d1373ff7611b2013fe82d7686022227	OTHER			2010	f	
ce17e44b-4b29-4d9c-ad17-cd829aa50b8c	5504bcf395c67747e6414382eb93ec93abbdc4a8	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
4c8aa978-1084-4786-84d4-dfaff3dc1c58	8051c02959c996071daeb557956f56ebd919c13a	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
8761e432-d7fa-4c97-a7f5-54751c9f93a0	8051c02959c996071daeb557956f56ebd919c13a	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Aguascalientes		5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER			2010	f	
3f3cf888-deba-4126-a46d-2f03d436cfba	2bd4cfef8315b582db8d0228e1d171ab4775c3ae	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
3c24772d-03a7-4632-8c0a-7679d9525253	2bd4cfef8315b582db8d0228e1d171ab4775c3ae	Protocol	OTHER			García Holguín M. R. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN CHIHUAHUA. Informe final de actividades 2009-2010. Preparado para la Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO) y para el Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias.		5a9c16cb7a38865910c097a2c7f313c3efb68353	OTHER			2010	f	
e1a35860-1a27-4341-94d0-46599e1fb87e	36a6ddeb78709dc559106f9c71e9bf6b00c563ca	Protocol	OTHER			Hernandez Casillas, J. M. 2010. “CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final proyecto FZ016 Estado de Mexico y DF		a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER			2010	f	
3651123f-f34f-4a30-81fa-425b1d8fe6bf	36a6ddeb78709dc559106f9c71e9bf6b00c563ca	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
5020709d-417b-4e94-828c-3a1c1bc0d791	93266fa26883424a1f62f88ec0f9ad87d962a64c	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
ed659a3f-4655-48e9-a743-7f96e555cdd6	93266fa26883424a1f62f88ec0f9ad87d962a64c	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Durango		ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER			2010	f	
7c613834-28cc-40d5-8c0e-5418ac841744	f742f6e96951a709558a96f8af2b98f6abccfc6a	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
a6842251-5048-4aa3-a51a-9a150aa8b1dc	f742f6e96951a709558a96f8af2b98f6abccfc6a	Protocol	OTHER			Sierra Macías, M., et al. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final Proyecto FZ016 Golfo Centro		b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER			2010	f	
d7bb4c40-c743-49ad-b148-5f91b3e5a111	acf589a13441475d3aaeefced5b858c635914abd	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
96ac2012-cb2d-446f-b5cc-01edfa0c3db8	a1840c7d1e4de22b2c929c5a3ec6072990ba1d43	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
d4913f51-7cca-4504-94f7-d7680d992f92	a1840c7d1e4de22b2c929c5a3ec6072990ba1d43	Protocol	OTHER			Preciado Ortiz, R. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe Final Proyecto FZ016 Guanajuato, Querétaro y Michoacán		ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER			2010	f	
168c0486-ab08-4115-8e68-72c148619424	fdba02ebe47337bffb4c8d852e7be533b1e1c35e	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
21bfb775-1506-4c7b-aff0-77f22380cc1c	fdba02ebe47337bffb4c8d852e7be533b1e1c35e	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la Península de Baja Califormina y el Valle del Yaqui, Sonora		8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER			2010	f	
cd8c147c-ad44-4879-b1fe-cb2de40b5098	fd994e44dcc8c6ac6f20216d4a33b64eabf0ba77	Protocol	OTHER			Vidal Martínez, V. A. et al. 2010. Conocimiento de la Diversidad y distribución actual del maíz nativo y sus parientes silvestres de México. Proyecto FZ016. Informe de actividades de la segunda etapa 2008-2010. Región Pacífico Centro. Estados: Jalisco, Colima y Nayarit		4420fadd5a6fc3706dc99992c605505fde65a19b	OTHER			2010	f	
4aeb9103-a7bf-4f84-b8e6-134bcb0a3b8e	fd994e44dcc8c6ac6f20216d4a33b64eabf0ba77	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
25ef6e93-1e5b-410d-9477-7543f72c3a75	59c4cd0fa685bd451fe2489426d53871c63dfc1e	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región Pacífico Sur		f62a5181290a24080a61f3e57671c5061bd9480b	OTHER			2010	f	
50d73680-70c6-42f1-8fc2-06cc5332950c	59c4cd0fa685bd451fe2489426d53871c63dfc1e	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
29029b72-5c2b-4afd-a88a-70954fa05bbd	d8c59736093098507e9ee436b9092b54316115df	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
9dc75df6-c960-4cbd-a549-a8f7274f7dd1	d8c59736093098507e9ee436b9092b54316115df	Protocol	OTHER			Aguilar Castillo, G. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la región sureste, estados Campeche, Quintana Roo y Yucatán		f6145f077cc6f46f1b146ab48798fe076fe18be8	OTHER			2010	f	
c31a6ba2-beae-42a2-a703-3b5e9b862de0	078d81fe3cca72a6356cde53ece25b71a5a0365e	Protocol	OTHER			Ramírez A. M. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Diversidad y distribución actual de los maíces nativos en Tlaxcala. Informe final de actividades 2008-2009 del proyecto FZ016 para el estado de Tlaxcala		186a0a34263771f8526a31f7cdad7c61dcab6108	OTHER			2010	f	
bff2b3de-49de-4356-ac61-3135ba7f18ce	078d81fe3cca72a6356cde53ece25b71a5a0365e	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
c9b3da8d-f972-4ccf-b346-1e47a228d8b6	aed2db87d63fdfcb9cac601443df7cfe0c3b8ca7	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 13. Base de datos del Proyecto Global de Maíces.		c5162466457a95b81aaf2c24513e58db2af6fa05	OTHER				f	
bc15b09f-1d8f-4465-bd0d-6621ea3ee278	1946101501da7138b5385e7b3cc9759110e14eef	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
53ef421d-21dd-4954-ad4e-e31dfda09135	1946101501da7138b5385e7b3cc9759110e14eef	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Aguascalientes		5c1a311cc3f009e7ce4165c3b9e7c4df67c7d451	OTHER			2010	f	
e775cd24-2eca-4d10-ac63-339be1a72faa	835e45ad503fbc032eb3da71be12b116faff6d5b	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
05927b4c-d62d-4c11-911a-111b3d51b560	835e45ad503fbc032eb3da71be12b116faff6d5b	Protocol	OTHER			García Holguín M. R. et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN CHIHUAHUA. Informe final de actividades 2009-2010. Preparado para la Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO) y para el Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias		50d2c3c883d94633111d30a9e13e982731665ed9	OTHER			2010	f	
c3137a24-fb08-4e68-8366-00ff2416ced5	52673a4774d83cf46a019d9caa0beb6058169f2b	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
baf24259-4778-4d09-b031-52f14ba094e6	52673a4774d83cf46a019d9caa0beb6058169f2b	Protocol	OTHER			Hernandez Casillas, J. M. 2010. “CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final proyecto FZ016 Estado de Mexico y DF		a46fa03823cabbd5ffc58e33090cf8acf91f46f8	OTHER			2010	f	
cbc19daf-742b-4524-b3f9-3998c17234eb	47109cd4309edf68fd1abfbc3eb4ff684b1b9407	Protocol	OTHER			Ortega Corona, A., et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda Etapa 2008-2009. Informe final de actividades 2008-2009 del estado de Durango		ef709e5dd932c1fe7cf96217197ce3c195833dc3	OTHER			2010	f	
33160139-c521-4645-8a17-b2fef0c007db	47109cd4309edf68fd1abfbc3eb4ff684b1b9407	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
dcc4d541-353a-49b3-997d-a916f53f984a	c9f2a777144fbf2c57f7ba4bb906ac6650abd66c	Protocol	OTHER			Sierra Macías, M., et al. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe final Proyecto FZ016 Golfo Centro		b1189402042ce96d7f0d8f45cf72460fdd2a1c8f	OTHER			2010	f	
8fb94311-f143-440f-92aa-5fb97833e3b8	c9f2a777144fbf2c57f7ba4bb906ac6650abd66c	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
12dcd010-061d-44af-8432-d9b4f830a523	9c7c041ab595da11d087e9c597f547c47817459f	Protocol	OTHER			Perez Camarillo, J. P., et al. 2010. PROYECTO FZ016: CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE MAÍZ NATIVO Y SUS PARIENTES SILVESTRES DE MÉXICO. SEGUNDA ETAPA 2008-2009. DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DE LOS MAÍCES NATIVOS EN EL ESTADO DE HIDALGO. Informe Final de Actividades 2008-2009 del Proyecto FZ016 para el Estado de Hidalgo		373db5500b309f52c5a3dc5c391b89b1a424ab14	OTHER			2010	f	
14bc1f25-551d-48d1-a0a8-26da557e478a	9c7c041ab595da11d087e9c597f547c47817459f	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
ae182a0a-3499-4bfe-969d-cf28c4c5d8cf	19ea660af765ba5c52fc15fc8922513daecd9ec2	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
d1ccbe59-a03c-4762-91fe-8227069cd724	19ea660af765ba5c52fc15fc8922513daecd9ec2	Protocol	OTHER			Preciado Ortiz, R. 2010. CONOCIMIENTO DE LA DIVERSIDAD Y DISTRIBUCIÓN ACTUAL DEL MAÍZ NATIVO Y SUS PARIENTES SILVESTRES EN MÉXICO, SEGUNDA ETAPA 2008-2009. Informe Final Proyecto FZ016 Guanajuato, Querétaro y Michoacán		ea43ffdc595ccf3c07a343ec4d3bf47df2ff2896	OTHER			2010	f	
c4f31935-9429-4f3d-bb7f-557ae9ff1ca0	691c1dabee7f90816deb9bc67dc6d97d4dd1ad74	Protocol	OTHER			Ortega Corona, A.  et al. 2010. Proyecto FZ016: Conocimiento de la diversidad y distribución actual del maíz nativo y sus parientes silvestres en México. Segunda etapa 2008-2009. Informe final de actividades 2008-2009 del proyecto FZ016 para la Península de Baja Califormina y el Valle del Yaqui, Sonora		8cc180617131b14aee4ca0740b6959bcc3afc126	OTHER			2010	f	
453affde-3910-40a5-8f5f-2902c099ecfe	691c1dabee7f90816deb9bc67dc6d97d4dd1ad74	Protocol	OTHER			Proyecto Global de Maíces Nativos. Anexo 7 Guía de colecta.		45b7ef6125d42d256bfc1e47d110226998cd9d5e	OTHER				f	
