assertion_id	assertion_target_id	assertion_target_type	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
27826e88-1319-487f-80ca-12ca351d1063	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						138	mm								
887ee003-70da-4405-9c7d-d5c14cac8209	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						89	mm								
7cef7dc8-58eb-4498-bcdd-c99f4be1cffb	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						139	mm								
7f44937e-ef96-47b4-a197-1b7c522ea175	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						77	mm								
71a09f35-7fc3-4227-9388-c917f98a96e8	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						92	mm								
1104681b-0e2f-47a0-a7a1-8a7f4166ba18	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						141	mm								
881148f4-9bcd-4fd1-a79d-9b398e271756	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						114	mm								
02d17439-acf2-4636-a4cb-f5c480b47f83	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						135	mm								
0b7968ff-1439-477d-a103-e59585254509	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						165	mm								
b077fdac-7376-40b5-b299-e42d754a694c	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						76	mm								
af33490c-571a-49d4-bb0a-7dcc372f50c9	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						143	mm								
b2936a4d-f0d4-4537-bf1c-7faff3203b03	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						122	mm								
65b0d209-bd0d-4528-8580-1437656ca45b	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						94	mm								
535f5749-fa9d-4cf3-a5e1-69370fd36888	BIGC.20191023.05.1.e-fisher	Occurrence	fishTotalLength						158	mm								
5889e03b-43c5-435c-87f8-d5db7ccb4d68	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						126	mm								
2ff99295-c753-41c3-a2d2-b69ef4f06990	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						83	mm								
534d9e56-5c91-43d4-8d33-434b3de01619	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						75	mm								
691363aa-b7d1-47f3-b37a-b60b17ef1ae1	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						88	mm								
662fdcac-2683-4f82-8831-9ed82e782b8a	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						134	mm								
a3cab66a-1d3b-4594-b0d9-af3453f754cb	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						88	mm								
203d9816-9731-4219-8005-e2fb83b8dafe	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						158	mm								
afc8b84a-959a-4ebd-b125-626b5716a523	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						88	mm								
799c0439-a2a8-40b3-b150-fd981fd5ea8f	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						106	mm								
440e850c-71ea-4804-aec1-254cbf3a8f66	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						68	mm								
0b80bd85-a602-4a8e-b532-d0f4bad2cd50	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						146	mm								
0888c87b-66d4-4ce8-9a39-83ee49d11a60	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						67	mm								
4646cea7-9bd6-4271-8abc-4b4c565724db	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						207	mm								
9ec4862d-3ce9-4cef-8484-ee3f1ceaebe9	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						77	mm								
542c0c17-0277-4ab8-9e64-b233b6f4a5f4	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						86	mm								
e8ccee60-b2fd-4e84-8000-0f4924e7d063	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						86	mm								
1179284b-5e6a-4cc1-88c8-4fc5602651fd	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						88	mm								
80e4dc60-5f92-49ae-b5cf-3ae5243532cb	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						74	mm								
5b4c20a7-5e20-438e-9a69-74e9636bbf57	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						211	mm								
398898c3-fca0-4758-a550-f0eab76541e0	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						146	mm								
a7a4690b-d153-4fb7-b35a-7b3d5791c97e	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						138	mm								
2ece80a2-c74c-4ebf-b3d6-418946e367e7	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						144	mm								
bb91a0d9-98b2-4683-b7a2-afb955f16d76	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						161	mm								
447d2a1c-7403-4ae9-a1e0-ade7daaafa33	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						148	mm								
1203630e-0bb4-4a4b-b86c-79c4ccb56f6c	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						152	mm								
c35f85c8-7151-4b27-a066-9afcc078c702	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						68	mm								
a6d67623-fc73-4692-b2b7-07ee4099715e	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						127	mm								
da35408f-e261-4803-8a3b-dc7004f60a68	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						162	mm								
fac404c8-f3ae-4d73-8615-f163b36a9152	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						151	mm								
8b2137e6-ae9f-4144-a3f7-290318d1b36c	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						75	mm								
96ed8f73-3fe4-455d-9fa9-cb547d561a48	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						118	mm								
b8c4dd8d-1ef1-4607-bcba-c6e1befcd2ac	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						139	mm								
0acde42f-a9ec-4a2d-9d07-cd854b7c7ab7	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						79	mm								
32e55d0b-e567-4513-88f6-b6ffc53aa3fd	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						84	mm								
601b3f20-888c-4e2a-9b80-7230ef929a82	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						76	mm								
82755dc6-9eec-4b40-840e-142dd7d22913	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						84	mm								
0201e6cb-8db5-4fb5-9d6b-f35fca82f5dc	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						145	mm								
b7d02a3b-108b-4042-83be-20f145a45cc2	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						166	mm								
c975aa26-4ff3-4c2e-9195-de204e19fb6f	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						74	mm								
4565b511-7b62-4c6e-a561-3d8acfc4d8a4	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						137	mm								
34bff821-0acd-4c77-af48-97cb81d59096	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						136	mm								
1b7b22f2-da3b-452c-b127-feea1aef02e5	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						211	mm								
07c9d652-fa4a-48f0-b4e1-d565873b95ae	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						82	mm								
6df5b963-92df-44a6-a337-d12537accf59	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						146	mm								
7a3e4b47-90d8-4853-ab9d-d59fa4a45bf2	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						82	mm								
3bdee12e-8138-4425-b858-4f93ce0e52c6	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						78	mm								
4663df8b-996d-4e11-90a4-c953cd2a810e	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						80	mm								
4910feed-f44e-475c-8548-f7eeda4a80ba	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						77	mm								
1cd8d4fc-1f96-4276-adcb-51c58e0ba7ac	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						136	mm								
93df1954-b804-4025-85aa-39eb49c2f977	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						131	mm								
4844f232-d166-4640-9071-6fe57fb70379	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						82	mm								
8d191454-1893-4562-b4e4-a879f5e4eebb	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						73	mm								
271b9d9f-09cb-4398-aeb1-43971021bed5	BIGC.20191023.07.1.e-fisher	Occurrence	fishTotalLength						161	mm								
965cdd58-faae-4f6a-a20b-4ce6d4e05000	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						85	mm								
a1426449-9e15-414b-83d5-c299838d12c2	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						90	mm								
5bf2d318-dfeb-4777-b638-e0c1e2355722	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						89	mm								
080c6094-d3af-4992-b2b3-60044a61ef79	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						82	mm								
b247eb09-0054-4be0-bcbd-6324feb886a9	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						77	mm								
46258679-433c-4bda-8748-aae190ca578c	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						126	mm								
5a432237-8537-4f48-9ee2-04c4fe6aa3a3	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						164	mm								
3edb1a41-98a5-485e-a5eb-f9caccf9a5f2	BIGC.20191023.07.2.e-fisher	Occurrence	fishTotalLength						130	mm								
06b9d014-5ccf-47af-a3d5-5fcbfa430773	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						88	mm								
87bf37a1-a65b-4ed1-abb6-3abde998cb99	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						74	mm								
d4a4429e-d48a-4f68-99f1-eb5d6e783efd	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						76	mm								
b0eabd4f-e016-4080-95ba-d9ea5dd35a81	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						153	mm								
75995e4c-2863-4477-87ea-c5a205b794a9	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						91	mm								
78c28890-dfbc-4411-bc5e-5d4a5785a464	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						89	mm								
4c194cfd-8342-4668-bcb6-321bbd99b148	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						72	mm								
f3ed51b6-29bd-40fd-b910-bbd8575b07ba	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						122	mm								
2bc14f38-d804-4939-a408-569f0cafed08	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						67	mm								
a590e0f9-5829-4e1d-aaef-1d52b44bba09	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						90	mm								
4d7e0257-12b4-4ffc-9b7b-bfcb4dc54d51	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						85	mm								
e55c533a-c26f-48c3-a3fa-16516a552515	BIGC.20191023.07.3.e-fisher	Occurrence	fishTotalLength						73	mm								
537246ae-cb03-4226-929c-c5bd62fcc619	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						133	mm								
18a6c872-386a-4eaf-90cc-49223c24c2cb	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						134	mm								
87998726-5336-471b-8c0d-9277247235ba	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						88	mm								
03cae64f-61be-4dd4-bad9-754043c425c6	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						134	mm								
43a0eb40-8093-459a-89ac-b5ad0ea2bb4e	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						198	mm								
8cb28c85-0d18-4b31-989e-308ca8e960a8	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						144	mm								
7849c8a0-dfb0-4739-aa10-37119b30c2a8	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						130	mm								
dcc08852-dad0-4eb0-ac4f-addbdbf2b504	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						142	mm								
c70800d2-4aec-4268-bcb6-ef8544975c2d	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						137	mm								
f5d65ed2-bd46-48b5-9e33-b9e09e94630e	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						132	mm								
acae468b-44e3-4077-b137-85e8e7fceb2b	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						141	mm								
a4baf507-2eb6-4e06-be02-535a83c05ba5	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						221	mm								
c78ab1eb-e8cd-4aaf-b725-0422373450ed	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						83	mm								
c67d50fa-d21a-4e42-bf18-1935acd1ce36	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						90	mm								
2692a09a-8c98-4ee9-aa12-52ae68dd2b58	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						240	mm								
123bc239-3e13-4f3e-afa5-b37bddef2f64	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						81	mm								
8962f4f9-91e6-4af4-a3e2-d7e577ace866	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						232	mm								
ee288258-18e9-4916-a262-c8e4decc9c57	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						132	mm								
ae9ce009-f134-4d5b-b6d1-3accb94ceb72	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						130	mm								
a40b25a5-86f5-4cb9-82b1-4c15e4cbeb30	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						83	mm								
ab8dfc60-7e86-4395-9167-03e1495822e3	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						129	mm								
682d8735-7dbf-4d9c-a880-c851cd725375	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						136	mm								
f5849c39-1cd2-42fa-b038-c4256a353cf7	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						130	mm								
e8519695-21e0-4591-984f-fe156c6fc3b8	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						144	mm								
c733b1cd-e85b-42dd-9661-d58d2ea7aeb5	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						151	mm								
b990dba4-4f8b-4861-b636-3097e79e35c7	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						147	mm								
d0a5e04e-dce3-4716-8e2c-0bfea53b7197	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						146	mm								
98bd30a6-8414-4db6-b77e-2bda42fb53c4	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						220	mm								
573d6cbd-5de5-4649-8c7d-0bd36c697bd9	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						221	mm								
64118ce4-0b2b-4f8e-afc1-d30f0016a114	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						221	mm								
2afdde2c-aa52-4751-9e2b-514759a32d1d	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						75	mm								
28450a70-7f4f-4b71-90dd-1355f47cdce9	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						166	mm								
96834706-82cf-4050-8279-dacd5af4a103	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						213	mm								
365c489f-a14d-472a-86ed-02356f2813b6	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						88	mm								
bf09abfa-29a6-4793-85f6-27e755b4474b	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						74	mm								
528280d5-06d8-495b-b75d-33a4476631c1	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						89	mm								
4d6b8e55-ccb8-489e-a619-af66054d4239	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						123	mm								
d8105e3a-ba00-4623-a7ab-0e97735811d7	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						141	mm								
47f9b95b-ec96-4aec-aadf-9256c341ccef	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						195	mm								
098f1978-d503-4310-9938-cd5cf921477d	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						81	mm								
df912259-22ff-4ff4-9ade-6ab44e47a434	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						180	mm								
ab501086-5e1c-45dd-b17f-c222ed0e56fd	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						79	mm								
4a38f133-e93e-41fd-ba85-7ad47e900355	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						131	mm								
68f4b4ab-19ef-47a6-a307-034964ec62bd	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						184	mm								
6747250c-61de-485b-9657-dd12730530c2	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						85	mm								
4c4d5e8f-463a-4307-a27b-ec8dd76f14f6	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						130	mm								
fbf2a9f4-2b89-4b21-b6c8-29ef5dd18874	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						120	mm								
21bf65a4-4978-4feb-a4fe-6e31da0cc0b7	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						133	mm								
f5066429-68ec-4414-bcbf-d666c7fd52fa	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						137	mm								
de5dcc31-9d81-4d81-b645-fbf4c21f59b5	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						141	mm								
9f947f85-da39-4891-94f2-ab39c23761a7	BIGC.20191024.08.1.e-fisher	Occurrence	fishTotalLength						75	mm								
9b4f9469-08ff-4cf6-b817-5ae5ba3ccaf3	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						140	mm								
00b182ea-8aab-4cf5-bdbf-ecd1630b74b4	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						144	mm								
ac5f8f36-0446-4e9a-827b-21f94c77e2be	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						148	mm								
5fb84a05-ac48-4fdc-908a-c0215a0ee326	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						66	mm								
351b8e88-0bbf-409f-bae3-29d531f095b0	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						211	mm								
337730ba-c261-4e9b-a0bd-27a4ff5c2a6c	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						121	mm								
4f661eec-26cc-46ef-afda-d834c976c8f4	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						197	mm								
c25e617f-63a0-448d-8f14-c11356dd634d	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						86	mm								
4807c2e8-b1bd-40b8-b5c3-fbeb458e5453	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						88	mm								
38f00129-b40e-4e4b-9966-ab3e1b39c054	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						177	mm								
d65283d9-9ca8-46a7-9a33-8bce27b421e6	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						135	mm								
819176a9-37d4-4271-9b48-246608adf53b	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						152	mm								
0899a56e-47eb-4fac-b2f2-f7e4b58ab0fe	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						197	mm								
d9837362-90a0-4ea8-964c-481c398c0cca	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						118	mm								
b6e30777-df39-4bec-bedf-b3e9daeb3c19	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						120	mm								
83799e1e-24c1-4834-89b1-f9f3647dd280	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						161	mm								
f55febaa-986d-4381-a8c1-fd2790c45bd2	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						142	mm								
3eb02b0e-6a07-4b65-aa4b-065476121be9	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						84	mm								
c7acc4c5-ab86-4cf8-a6f6-8e1f8050164a	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						78	mm								
723d8c44-f19a-4091-b140-0854410a5c40	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						100	mm								
d48e3860-d594-4a74-8670-0b59116fa35e	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						112	mm								
89fe543c-55ac-4694-bc10-1e815bb7abdd	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						83	mm								
fee05551-ff51-4fcf-b6f2-a059c02d6dd2	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						137	mm								
a8723bf8-8aab-4f48-a71c-f1858b880712	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						160	mm								
1b4a0467-82bf-4bde-8a9b-610c953d4d94	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						143	mm								
825c8d6a-8dbe-4fac-9869-c0d1d5c0a29c	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						79	mm								
649b841f-2323-438e-8d7d-1d70ca376be6	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						137	mm								
3c64e62e-5722-4aa3-8ebe-6c46a0fb2d9a	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						125	mm								
0426938e-cfee-4549-aaa1-774749bd3068	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						122	mm								
1f919e5d-af69-4f9a-bf61-1dd6af90ec54	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						96	mm								
d53cab28-2165-4946-8990-b2b33c496215	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						87	mm								
c0adb37a-1506-4566-bc5e-e42062697d0a	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						133	mm								
0dd258bd-2b05-4cab-b4f6-a768f8da0fee	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						91	mm								
cf5cc880-f087-4884-b7e7-a267c0c5c7ee	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						130	mm								
bfb1b698-99e5-4367-a37f-98b524308f62	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						85	mm								
2f8efa17-9d28-4f66-b018-3a64febbe1c4	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						142	mm								
5582d438-124e-4885-a23a-d54f5fcbff4a	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						222	mm								
178a05a9-bda5-441a-8954-dd35daeaec97	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						71	mm								
63bd2e12-68b4-410d-942b-d5d7066a4b8e	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						245	mm								
9cbefb5b-2dd1-41c0-ad22-fc310bae53a9	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						136	mm								
58e4f488-09ac-4bf1-8384-aa7930e430dc	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						177	mm								
e00d92d8-2acf-4720-8285-c99730d0ad29	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						85	mm								
46c1ddf4-3241-48ec-a061-314271a8e050	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						140	mm								
bf0662a9-733e-459e-ae20-196f871fa5ba	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						171	mm								
5a11b896-63f9-4623-bf83-a2ffa7e6474a	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						86	mm								
8451f149-44eb-4a60-9054-6ea1dbe520c4	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						84	mm								
b5efb472-8672-4f2f-9011-867ee9f4ff55	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						142	mm								
04127cfe-2668-4031-8a38-7209b9d06435	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						144	mm								
271d4dbb-7ff7-4910-bdaa-5bcec6d781eb	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						63	mm								
86cffbc4-d8ed-45b3-b828-a992d51a7ec3	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						227	mm								
596ed9be-0c78-421a-9fa9-f32e6fb2e6a0	BIGC.20191024.09.1.e-fisher	Occurrence	fishTotalLength						84	mm								
c45e6063-5c34-495f-96ca-adb619042d1b	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						12	g								
c6731d10-bc79-4666-a839-f9104781b933	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						105	g								
49baf1ce-a3c8-4ef8-9fc6-97090f645d23	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						12	g								
f3cd77e6-9ca7-48e9-8a5e-4ef024d90bb7	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						6	g								
e2414fb0-9dfd-40a9-8129-18d9c9f408e2	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						18	g								
c2edd767-a4fd-4807-bec3-d5a3a8e7c120	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						16	g								
431752b0-af2a-447e-932a-e16e275b16c1	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						25	g								
b47b7010-7700-4075-ae6b-5e7c42f38927	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						12	g								
abba9aa7-4c7f-43f6-b185-753b108f2256	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						8	g								
c000aedc-e74a-4b2e-9545-297e58dbb705	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						16	g								
eff5e61c-abf8-4078-b6ab-8316c67db303	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						16	g								
f4a08c34-6267-4f74-92fa-4a256cb41c23	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						16	g								
d1c17c64-7f1a-4bdf-9b45-a8318b9f805d	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						66	g								
28374f82-23c6-40b8-bc7b-d93a8c245007	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						90	g								
4f70be67-d5b2-43e6-a119-5e4d1e544024	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						9	g								
cd2cceee-3f6b-4ae2-892f-065a6ceb0e79	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						16	g								
a517ddb8-9473-454e-8d9b-0809c5a2f348	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						7	g								
0e7a981c-334a-4936-9965-de6d8f9b063d	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						10	g								
03572346-3071-47bb-8690-408c280cc988	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						15	g								
f5ce83cc-f901-4ec4-8f12-26f5de4b0529	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						96	g								
ea334cd2-9ffe-4ca7-824b-1b05160d9835	BIGC.20190422.01.1.e-fisher	Occurrence	fishWeight						11	g								
