identification_id	identification_based_on_occurrence_id	identification_based_on_material_entity_id	identification_based_on_genetic_sequence_id	identification_based_on_media_id	identification_type	identification_type_iri	identification_type_vocabulary	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	identification_verification_status	identification_remarks	taxon_id	kingdom	scientific_name	taxon_rank	taxon_remarks
93280fd5-c36d-40fa-98ca-26edd0651f7c	cf55d4e9-37f5-47ab-9736-2f4694fc369b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ffcb7db6-49e3-42f7-9980-48f0a99d9430	806ab857-c73d-4f7c-b4c5-6b1c4226f5f6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1816eed6-0488-4eee-a6b8-be101ea03fab	edc98c14-0bd9-451a-a624-fb36f4762739				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bb103498-4388-44d3-b08d-02a819528eab	f0d771a6-97d4-43ec-ad87-fe36fa6ec086				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
973a1014-e7a4-4200-a5b5-7967478d34c0	95f99a09-e8fa-415d-860c-7a6e195490db				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
925abb44-5381-40e2-931e-01c4f5268d89	7490928f-1b4a-4957-86ce-40f2f35b073f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
76e9eb6f-3c25-4ae7-840f-40e1d2a9a9f7	78d42648-79c9-4f37-a413-e22db600c31d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f23242e3-0016-4272-bc82-cc23102db21b	150822b3-171b-4b16-a17e-4bd2cf18858c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
03f65609-1ff8-4a08-9ff3-fb7da65349c0	e209c6d9-f6ba-49fc-855e-cb1a3795f2f6				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
679178e7-905e-43f3-8aec-7fd410fbca1b	4a89f48f-8e44-4405-ac66-0024b228fd15				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
42392fb5-77f4-48a9-be59-3a008fbf6df6	25f8d9fe-3421-4fcc-8d3b-83eb524764c7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
705683da-ec76-4c58-bb23-e4910eb83dea	e94da231-497f-4829-a900-e939319e8521				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f30a2e9a-ddb1-4446-b308-b072f8f1e0dc	5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
44ae783a-43fa-4325-b37f-a2565eaa02f7	3fc4dd89-8f84-44b0-b548-d2748c37dea8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a6619bb2-dcc8-4864-a67c-2e8b224d838a	a0c2b225-25c9-4fa0-ac65-48324ebc3354				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6bde7cac-21b6-4ae6-a8d9-ebc990f614f3	1d891c3d-86bc-41ad-b8df-39c76162f6dc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
65ad9632-3b67-4762-91d7-3c5328a5a927	de7e6881-973f-4a4f-90f5-7c59f377f097				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
70898154-35a9-4556-81c6-c3b626b7792c	edbc5f04-8edc-4950-9423-d60c73d373ef				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
54f8ebc3-e718-47e5-a6b7-40f056daad6e	9d25e514-fa7c-431e-a4cf-f617adce3e07				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
de0a36be-c3d6-4fd3-b50c-7489354be9ed	37c842f1-15d7-4405-8e9c-3463aeabc491				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
41092d33-4c29-47f9-b3db-fca745f04343	2763089a-f326-4724-8ea3-c11ad82f1e0f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
be4cde64-8d58-4928-a404-19b3cd15a7ea	b2a81961-89c8-4395-b2d2-5f8ccb171b78				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f6653217-d6ae-4426-a5f0-5bc6855694eb	7ebe0757-110c-49f3-855e-94112d5a38e0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0ffa5c6d-cef4-40ed-b580-552a96aa7f84	5d697fc6-8acc-42ab-aaab-e09d002c5348				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
44fb7202-6d57-4be7-93a3-23705cff7b7f	3d5580be-f95e-46da-8287-c133e977a4e3				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f42588f2-d876-4488-ad17-080f69e79727	84962f21-68d2-4cec-b365-b290d9eed172				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
df43b1f1-3a5b-4968-94cd-01857d982dbb	eebcb628-f587-4378-9093-65a151816c87				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2495a3bb-8935-47a0-b644-63b6f85220cd	e6063658-1c88-4738-87a1-3823a92901f0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
24e38784-9f6e-4825-862d-a97bb9b58c01	46c5b4a9-5029-4e2d-a59e-fe2a4cbb68d1				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
6c011224-f792-40a1-99ed-458ef3485466	e23f210d-c957-4d98-9c01-7ecc0fd0a072				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
25a502e0-7901-4db8-87f8-06537eb192dd	938c75a3-a0cf-42c4-bf2e-cc3e7ef93c79				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
33e707ec-6aa7-45e7-9789-c095b20b0a49	4c257c9e-6f2c-45aa-a4fe-97e9f37ceaac				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
451930d1-2843-4bcc-be2b-4f0212755698	fee345ec-84d5-4e7a-8021-797efa0336a2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0700b3da-bbd4-4830-9bd0-0872d77e7438	9d4186ad-c8bf-4976-88f5-7e0cccd12a22				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
e08067a7-48a6-4683-b40a-2f66db3b02be	0053f79d-f1bf-4732-a236-1d7d795a30ac				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2dfb1538-5a6f-4d46-a08f-e810441af149	202c87d9-9357-4890-a305-270b66ca4219				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
eeebb555-c9d2-40d4-ae64-1df8832b96d0	fb801f07-c442-4bb6-92ee-f769edc72d45				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0d18744e-06a6-4d9e-9cda-78589075fb76	92394657-9366-4fa8-bfc0-b2bfc90a4e63				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7659cdd8-d9a5-4cd4-acaf-ba7bee549c37	248ce982-1a3f-4770-86ae-9c2393af02c5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
42354117-62a5-4381-b0a1-383be070e9f5	11ce178c-711a-452c-a212-48f92d5daf83				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
68c5d2ad-c0da-4967-a362-63ca4891d551	55c90f13-e750-47cd-88e6-218a39d038d8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
9e758786-c822-4cbc-bf37-705f341aa01c	9e2b381b-e5ec-4c29-abf5-afa778d52b45				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
97162b17-4c2b-4a38-b16f-b5160789bd92	b0f5347b-789a-4a0c-90c1-512df5dce128				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1930b50f-7f87-4b1f-b117-0ed5e65d9681	976f0635-ac22-4fb8-9c5b-e05a5f6d9fae				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f3a861bb-6822-4a42-bcea-88d63810ce49	5f295c8e-5e67-4415-85fa-a6d0a8ad388d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7b1e8cb0-367b-4da3-8470-6c1774efaf29	37704ba1-10dc-4864-a277-1602a2db8062				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
13f2c7e4-730e-4aa4-8735-b917b23d66a4	9dfb1017-c260-47e8-b5f6-2a24a7e9c49a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1c62b50c-a8e9-4f3c-9e5f-eff132ccef99	f1d3fc1c-218d-4f35-b24b-ed267cae5848				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d30a9a10-fac2-4e89-b317-c748a4d3ee2c	005ccdeb-cb22-4256-ab6c-377c4a5f3286				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
995753e9-349b-4b4c-8d92-04cfda8eeb57	fb8eeda7-f2ea-475b-b3ca-1955891777b2				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
7ad23dff-f1d5-4acb-bb85-dd0a8522f882	65040d34-0c8b-4b30-a402-cf52190ae9fe				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b46c8681-c4b4-4516-a4b6-1af7fe6c2188	aa62b9f4-b88d-46b7-9cd6-52599256e478				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7aada0ce-e2bb-494b-a4b5-9178da5c3f11	b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2549d671-6028-44b4-a8ad-eff554858ef5	9fb04e5a-7a95-4197-a7a4-ce828bf36d90				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c7f09224-454b-40b6-a18f-8e5369a221f8	067b44c6-bae0-4b8f-b116-38615a2839e7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
41cea5c0-1b6c-450a-a6d1-5b76bf5f6bef	b0ea0447-21e7-497a-8242-963d326f6523				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
2b28faa8-d35f-48bf-8aea-1c97c8778d2b	b93082a8-9f73-48a8-9862-3b25b8b6f58e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3bea3e02-cca0-40e0-b1cf-50e1cb044e29	1fb61b4e-562b-4401-8fe3-ddd207b6ef44				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a14aa2df-a8b8-4127-bbc8-d5799d1e20f4	9e1df244-ba30-4d17-8f99-50975b83d3d5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
450b91e7-2e74-498f-bfc9-e4122121f2b9	7848f4fa-0516-4bfe-9eb5-a208172678df				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0b2bcf34-c2fc-45c6-9c74-18edc3bb4b01	9ec08e08-1b64-46a8-9e8a-30302a52e686				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
fa2c19c3-3171-4542-8cc0-443e69523920	85c3dde8-0a18-4186-8d53-5bf255dfa7d6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
61b21561-8533-4141-a3e6-c8b4c671be59	960c0889-0264-4974-832e-025886bd01e0				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a94401c5-0794-48b4-9f16-8e6fbba7e791	a0f8893b-d52c-4106-8969-4f81d8e83519				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
33bdf213-fe33-4a16-a849-ad0c56fa8112	a213b180-8ce6-44cc-8049-a9f0673a8f43				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dfe46968-941c-4556-873e-eab063819ed0	6197b799-b878-4c57-845e-94165bc75634				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cdb0214b-7f95-40b3-b966-7507a19ee7cb	d5617e04-3c9f-4855-a896-88adbb099b90				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2d525550-c493-4779-99f6-faca6ff8d23c	8e09bfe3-5d90-4600-a05c-e3f9615f9cbf				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
746342e8-2876-4965-a69f-6c3893a8e5be	e82dcc26-2781-4ce6-b3d7-64e1db9dd225				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4bd61969-056d-4c94-a7b4-d4860c4bf0eb	8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3739ef14-c23e-4249-8090-adfc0e5f3fab	951b1b53-2aa9-4594-8983-94e484f64bda				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2c90f31f-caec-479c-a16d-36711743d675	9a3ec8c9-da26-46d8-89ae-f0af01c39fa7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
fd803f5d-fccf-4fb6-96ee-c164a2b5a87e	f361c2df-6542-4d92-ac53-485d59ad888c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
50eb364a-9e84-4ab1-a10a-9f9172671f9b	ffff47ee-26c4-458c-ba0b-4c53778d7389				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0e2f8976-4f7f-4678-8e3e-c87787b64a82	28799933-d035-4344-8497-4366ef3eab6d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3008c2ba-b7a9-4068-9096-ada2c7bfbfc9	573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d47205ee-b5f4-4fbf-83a4-0b474f3a5ae7	5d8d3312-8131-4baa-ac07-3fd9e5ce31c3				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
d80d5b11-14ae-431a-9317-a5ad22b1701f	b98bb051-1271-4520-98fb-2a7d7890a257				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3d54a965-96c4-4c40-b1b5-c2ad2476c403	938c4587-697f-4c45-a3c2-6920885a1163				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a82d920a-c775-435a-90c8-30e6648489b4	7fb80996-dd63-4a7d-9ca6-8a0417d9cff8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
be65c143-3c58-49fd-8844-9b0433e6ed6b	3373bb6a-e27b-488f-af3a-61f4e583df2a				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
12a3fdbd-96cd-407b-9da3-fd319426312a	5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
61a5b177-8d65-4c88-8bc4-0493f90bf1d0	c7729078-1171-4d67-98c3-2f8ed49cdc3c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7a1eff7f-7fd3-49da-89c4-a5a363086b49	217b6936-a9ab-4237-b81f-6d0771cd3934				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1fc0fef3-1e57-4dd9-9780-c679773275db	99b7549f-f211-4689-a46d-87b4e7c12c2b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
38961ef3-530b-4d14-bc90-c9dc970f37d8	21fa2078-2247-4a75-b454-9d2596aab2a6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f59b4b6d-00e0-48ed-897e-54aae9217ffb	bf416321-5961-4f2c-8d20-cb99bf0872e9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
011f1ff2-1431-4af2-8328-1404b61a5461	3a1d70d3-dd6d-47ad-ab78-b7d449335630				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
4e373bc6-81ab-4d01-99ba-27841e4df0fa	c4f811c7-69a8-41dc-ad03-ab8e59c0facc				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
c15baa9f-6e3e-45d9-991d-ad44373ca67c	f99e822c-c2c1-46dc-856b-92281c2ab948				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3b313c0a-5f3f-4bd9-bd84-215ebfcb0061	dd213de9-8849-437a-ac73-9b9faea4d4dd				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5cb90e1f-65c4-4454-9583-047eb380fbd6	897daa74-5708-4afe-9d6a-9df8c911d4b5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f156ac7a-d6bd-4769-990d-eb963f246c1c	e52d0a16-c3b6-4f83-a7df-39d916455be3				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
17c7b9db-c0e8-457c-a553-2d81498401f6	485ecec8-bec3-4fa4-90d7-837ec460de3c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7e5c69b9-b217-4209-8637-fe0759e9b516	0528554b-9eb3-4e64-b08d-272285c857b5				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
28038275-29e3-4d0b-9dd1-e18e3c1caee2	f861ae28-e1a5-473b-ba7b-88740dc62a1d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7362cff4-6bc2-4500-a8fa-0e4648b0b377	d81aa5c4-798e-452b-84c7-58f89c39ab3d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
05cd694f-b0e1-4028-89a5-3c5bac1e0eff	4a75ef5c-6da3-4de0-8a3e-514b401d81ab				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bb84c44e-abe6-4a63-84c7-db36f8f2bacc	8b2c4195-dfb7-4f21-96de-e56fc10d2e94				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5fcf2b4b-f850-4812-9857-73ec150e8d3f	2c196179-b231-4207-bd2f-d228d2402073				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7aa29bc6-b247-4e70-b66a-077b353c21dd	5fb49ce0-5ca6-4751-a7c7-0734c44487e1				Observation				t	A				0000-0001-7072-0706					SALSP2	Animalia	Salmonidae	family	
3ab4a305-0dbf-4025-a3b0-76d10128aefa	c24d32f8-a198-4059-8315-f237f31ad1c7				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e39b0433-9040-43ab-aad3-2d03cf3a4821	9c72ada0-0e23-46a1-9f5f-1daf8d179440				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1387c638-bd2a-48f4-978d-b91ec6207daf	18bd6024-5853-45c2-9c5d-a40679a7996e				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a9bf6b6b-c3e6-47af-9d52-7f57f8ba7615	5b14010b-7097-483c-9f69-cc0efc0c6eb9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
b7cfdb19-913a-4f5b-a712-86b8770b783e	360725fe-7822-4cfd-bb34-1a82049496fb				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7477fe9b-650f-49d7-bc77-13013d0e3da5	6ec955b3-696b-49d5-ae21-f93c4e8855c2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
157f82a2-4e3f-462f-8b03-8819f21f7ea7	3930922d-6a72-4206-819f-444dc2d36be9				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e61228dd-b96c-4a7c-8a87-373837809eff	b2f88573-a992-4815-b099-c307f8f1754d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
f1c15f39-9da5-43df-858f-c7a456653aa9	49528ac8-4b14-401c-9d60-db92bd59edf6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
444fdd19-d70c-4855-85ad-30ba0e3e2dab	cf2e00a3-0e50-41a6-b5c1-dd0fd6507a27				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2efd3439-ba02-47cf-89ce-31cfc102d0f3	371f61d3-41f9-4e5a-af09-0c28d69e1228				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
d894601d-9a0a-4cb4-93d9-9ab0d6ac65dd	f79b44da-5207-4f56-a359-bb2117a18d05				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cde6ede4-c45a-41a9-a263-378b76b4d138	5337636f-7c96-40fe-b857-9a4e5ac8c681				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
bf4e282e-db6b-4a24-9ab3-8d2e96ed196e	2c351db3-2408-4ee8-a1f8-b7b1489a63f8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
97a981d1-dcc3-4adf-a8a2-0db66af50165	d3bf8242-6817-4b6c-a660-7b82a4e1c62b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
2234ab3c-4752-454d-8d64-2b6cd676279c	7551dfbb-9e77-4576-a5ef-9030fdf1ee66				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cc1a76f5-f3d0-4ef4-ad20-783686283e4e	c41275e8-c9ea-4656-893e-f66f2decb3ef				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
cf645e85-e13a-4cec-85da-8913bc8cc92a	437a030f-50f6-47f9-832e-dbcbefe2dbe6				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
655d2a32-bb1b-441b-936d-addb7a2092a1	fb3198f3-8be1-4f70-b844-10551abea209				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
fe7b7d8a-1f98-4dff-b102-1378ea86c90e	c307c0c2-301d-4b9c-b82a-5297b81d4972				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
09dc3167-549a-465c-9235-c817d85ee202	e1189dae-6955-4ca2-8e64-5d267177c947				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7f23d371-5da0-4058-9c33-c80968d00735	98e43a8e-dcac-4eee-8e38-e5f2feec0a12				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e769cc22-b7d8-42e1-a6cf-ce830af67d88	c42c0c7d-f3e7-4955-ba74-4caaa482a95c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
5053315f-d33d-4ef3-8502-4bac32ef35ab	441db6de-a6d1-4da1-879a-131f7827724b				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
1c3e9f6a-b82e-4711-8c6f-1d8b069b6263	3dd0a076-65d1-4f50-96e2-7d1c2d5d00d2				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
04d0fa59-35fb-45db-99ce-2349b8d75bea	eba9a2ce-b0e8-417c-8667-e712ca3a7a85				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
ecab5d4e-3e3d-417c-b481-860185436a3d	09c9bf93-9010-4284-b074-0de82e5ce506				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
0cb3cee4-874c-4794-9764-73278a16d475	34d756ea-dc98-48e3-ad44-bd7b22f3686f				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a16fa8d7-ebc2-4bc5-a750-7802c0e4b9a7	3074c935-ba05-44c8-9248-d14b949f1182				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8027dd61-5659-4f5a-b70f-8a9bd82aef66	ea98dab7-3b1d-4904-b885-443b15040487				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
8e7c74bf-52dc-4739-a49e-c0afa759a6f8	ddb20551-0dcc-4937-9851-4a906ae922b8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
010d4166-8424-461f-93fe-12cb6357bff7	318add36-e205-417f-887f-c6b9743f8337				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
e542a057-5839-4480-b7da-1bbb08678f31	da25573a-534a-40b3-88e7-b455280cac51				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
3ebdeb92-9569-4423-9331-39be068e3456	cd6411b7-ec88-42cf-93ad-9449c0e8b99c				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
273b72f0-7e95-4fbf-9348-f5f67ede4969	3a95a150-f82c-4c8f-b0a1-02916d40a1ce				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
82c91bd2-1d44-40c1-8193-faa0c51009ae	135d3e96-518a-47a5-bfd7-4c017f897796				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
7ff3e19d-3e5c-41c8-b019-41c682083bc3	647ec9bb-63ae-4774-8850-e378a7e67de8				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
78f55239-ce22-4df8-9676-9675867e485a	2d2d4f98-d6c3-47de-bbfd-7a8a42e9e054				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
dccd5365-19e4-4847-8e25-91572cdaa731	bad7eda1-c638-4786-9e9b-8b71672c1430				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a7477711-a3e0-4432-a05f-c5930593868f	5b33a6ca-37c4-4dcd-9a7c-bdb97d1b5111				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
75afab68-d9bc-4a72-b7ed-62c90d70e357	6dfedd09-5882-45b9-9e75-05efa5c6237d				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
a93c796a-dba5-49c0-b2c0-979638fa4693	8ff26412-f662-46b9-b318-e0f4dd999132				Observation				t	A				0000-0001-7072-0706					SALTRU	Animalia	Salmo trutta	species	
